textid	text	target
597	Asi vakafanobata chigaro che mutungamiri we sangano ravana chiremba re Zimbabwe Hospital Doctors Association , Doctor Masimba Ndoro vanoti vanachiremba havasi kuzotyisidzirwawo ne nyaya ye kuendeswa ku matare , vachiti chinopedza gakava riripo kunge hurumende yanzwa zvichemo zvavo , vogara pasi vawirirana .	CCONJ ADJ NOUN ADP NOUN ADP NOUN ADP NOUN ADP PROPN NOUN NOUN NOUN PROPN NOUN PROPN PROPN VERB NOUN ADV VERB ADP NOUN ADP VERB ADP NOUN PUNCT VERB VERB NOUN ADV ADV NOUN VERB NOUN PRON PUNCT VERB NOUN VERB PUNCT
598	Doctor Ndoro vanoti kusaenda ku mabasa kwavana chiremba hakurevi kuti vari kuramwa mabasa , asi kuti vari kushaya mari dzekufambisa .	NOUN PROPN VERB VERB ADP NOUN ADP NOUN VERB DET AUX VERB NOUN PUNCT CCONJ DET PRON VERB NOUN ADJ PUNCT
599	Ne Mugovera , gurukota rezve hutano , Doctor Obadiah Moyo vakanyora gwaro raikurudzira vana chiremba kuti vadzokere ku mabasa nemusi we Muvhuro , Gumiguru 07 , 2019 , kukundikana kwavo vanenge vatyora chibvumirano chavo che basa zvinozoita kuti vatorerwe matanho .	ADP NOUN PUNCT NOUN ADP NOUN PUNCT NOUN PROPN PROPN VERB NOUN VERB ADP NOUN DET VERB ADP NOUN NOUN ADP PROPN PUNCT PROPN NUM PUNCT NUM PUNCT VERB PRON ADV VERB NOUN PRON ADP NOUN VERB DET VERB NOUN PUNCT
600	Asi vanachiremba , kuburikidza ne sangano ravo re Zimbabwe Hospital Association , raburitsawo gwaro richiti rinosuruwara ne mashoko e gurukota rezve hutano aya .	SCONJ NOUN PUNCT VERB ADP NOUN PRON ADP PROPN NOUN NOUN PUNCT VERB NOUN VERB VERB ADP NOUN ADP NOUN ADP NOUN DET PUNCT
601	Sangano iri rinoti vanachiremba mu nyika yose vari kutoshushikana ne kutambura kuri kuita vanhu mu nyaya dzezve hutano , avo vari kutyorerwa kodzero dzavo ne mushandirwi uyo rinoti haasi kuteerera zvichemo zvavo .	NOUN DET VERB NOUN ADP NOUN ADJ AUX VERB CCONJ VERB DET VERB NOUN ADP NOUN ADP NOUN PUNCT DET AUX VERB NOUN PRON ADP NOUN PRON VERB ADV VERB NOUN DET PRON
602	Mukuru anoona nezve hutano mu kanzuru ye Harare Dr Prosper Chonzi varamba mashoko ekuti mu nyika mune chizvarwa cheku China chakafa ne chirwere che coronavirus .	NOUN VERB ADP NOUN ADP NOUN ADP PROPN NOUN PROPN PROPN VERB NOUN DET ADP NOUN AUX NOUN ADP PROPN VERB ADP NOUN ADP NOUN PUNCT
603	Dr Chonzi vati ongororo yavakaita yakaratidza kuti chainge chisina chirwere ichi .	NOUN PRON VERB NOUN VERB VERB DET PRON AUX NOUN PRON PUNCT
604	Chizvarwa cheku China che chidzimai ichi chakatanga kurwara chiri kwa Mutare chichibva chaenda kuna chiremba wacho weku China uyo akati chiende ku West End Clinic .	NOUN ADP PROPN ADP NOUN PRON VERB VERB ADV ADP PROPN VERB VERB ADP NOUN PRON ADP PROPN PRON VERB VERB ADP PROPN PROPN NOUN PUNCT
605	Asi vana chiremba pa chipatara apa vakabva varamba kumuona vachibva vati aendeswe ku Wilkins Hospital uko akafa ari munzira .	SCONJ ADP NOUN ADP NOUN DET VERB VERB VERB CCONJ VERB VERB ADP PROPN NOUN ADV VERB ADP NOUN PUNCT
606	Dr Chonzi vanoti kune chimwe chi zvarwa cheku Italy chakaendeswa ku chipatara ichi chichiti chairwara asi chakazonzi hachinawo chirwere ichi .	NOUN PROPN VERB ADV PRON ADP NOUN ADP PROPN VERB ADP NOUN DET VERB VERB SCONJ VERB ADV NOUN PRON PUNCT
607	Vanhu vanodarika zviuru zvitatu vafa ne chirwere che coronavirus pasi rose uye mu Africa chiri ku South Africa , Nigeria , Algeria ne Egypt .	NOUN ADJ NUM NUM VERB ADP NOUN ADP NOUN NOUN ADJ CCONJ ADP PROPN AUX ADP NOUN PROPN PUNCT PROPN PUNCT PROPN ADP PROPN PUNCT
608	Vabatwa ne chirwere ichi pasi rose vanodarika chiuru zana .	VERB ADP NOUN DET NOUN ADJ ADV NUM NUM PUNCT
609	Chikwata che Dynamos chatambidzwa Highlanders mu makundano e Chibuku Super Cup .	NOUN ADP PROPN VERB PROPN ADP NOUN ADP PROPN PROPN NOUN PUNCT
610	Uyu ndiwo mumwe we mitambo mikuru miviri yabuda mu mubatanidzwa ye zvikwata ye Chibuku Super Cup yaitwa nhasi masikati mumwe wacho uchisanganisirawo Caps United ne Harare City .	DET AUX PRON ADP NOUN ADJ NUM VERB ADP NOUN ADP NOUN ADP PROPN ADJ NOUN VERB NOUN ADJ DET ADJ ADV PROPN NOUN CCONJ PROPN NOUN PUNCT
611	Mitambo iyi iriko musi wa 29 Gunyana .	NOUN DET VERB NOUN ADP NUM PROPN PUNCT
612	Dynamos ne Highlanders dzine nhoroondo yakasimba ye kukwidzana asi mubati we homwe we Dembare Va Webster Marechera vanoti vachakunda .	PROPN CCONJ PROPN AUX NOUN ADJ ADP VERB SCONJ NOUN ADP NOUN ADP PROPN NOUN PROPN PROPN VERB VERB PUNCT
613	Makepekepe iri kusangana ne Harare City iyo ichangobva kuvatorera murairidzi wavo Lloyd Chitembwe .	PROPN AUX VERB CCONJ PROPN PROPN DET VERB VERB NOUN PRON PROPN PROPN PUNCT
614	Asi maneja we Caps United Va Shakespaer Chinogwenya vanoti uyu mutambo ndewevarairidzi vaviri Chitembwe wacho ne akamutsiva Darlington Dodo .	CCONJ NOUN ADP PROPN NOUN NOUN PROPN PROPN VERB DET NOUN NOUN NUM PROPN PRON CCONJ VERB PROPN PROPN PUNCT
615	Mimwe mitambo iri kusanganisira Chicken Inn ne Manica Diamonds pamwe ne ZPC Kariba ne Hwange .	DET NOUN AUX ADV PROPN PROPN CCONJ PROPN PROPN CCONJ CCONJ PROPN PROPN CCONJ PROPN PUNCT
616	Chikwata chichakunda pakati pe Mushowani ne Bulawayo Chiefs chichasangana ne Ngezi , Black Rhinos ichitamba ne vachakunda pakati pe Yadah ne TelOne .	NOUN VERB ADP ADP PROPN CCONJ PROPN PROPN VERB ADP PROPN PUNCT PROPN PROPN VERB ADP NOUN ADP ADP PROPN CCONJ PROPN PUNCT
617	Munyori mukuru we Black Rhinos Lieutenant Mabhinginye vanoti varikuda kushandura matambiro avari kuita mu ligi kuisa ku mukombe uyu .	NOUN ADJ ADP PROPN PROPN NOUN PROPN VERB VERB VERB NOUN AUX VERB ADP NOUN VERB ADP NOUN DET PUNCT
618	Chikwata chichatora mukombe uyu chinobudirira kumirira nyika mu Caf Confederation Cup .	NOUN VERB NOUN DET VERB VERB NOUN ADP PROPN PROPN NOUN PUNCT
619	Mutungamiri we nyika ye South Africa , Va Cyril Ramaphosa , nemusi we China vakadoma nhumwa mbiri kuti dziende ku Zimbabwe uko kuri kunzi kwaberekera ingwe kuchityorwa kodzero dze vanhu ne hurumende .	NOUN ADP NOUN ADP PROPN PROPN PUNCT NOUN PROPN PROPN PUNCT NOUN ADP NOUN VERB NOUN NUM DET VERB ADP PROPN ADV AUX VERB VERB NOUN VERB NOUN ADP NOUN ADP NOUN PUNCT
620	Vakadomwa kuenda ku Zimbabwe ndevaimbove mutevedzeri we mutungamiri we nyika ye South Africa , uye vakambovewo mutauriri we dare re paramende , Amai Baleka Mbete uye gurukota rezve vasori mu South Africa , Va Sydney Mufamadi .	VERB VERB ADP PROPN VERB NOUN ADP NOUN ADP NOUN ADP PROPN PROPN PUNCT CCONJ VERB NOUN ADP NOUN ADP NOUN PUNCT NOUN PROPN PROPN CCONJ NOUN ADP NOUN ADP PROPN PROPN PUNCT NOUN PROPN PROPN PUNCT
621	Paitawo ropa rakaipa pakati pe Zanu - PF ne ANC zvopa kuti pakandiranwe makobvu ne matete .	VERB NOUN ADJ ADP ADP PROPN PUNCT PROPN CCONJ PROPN VERB DET VERB ADJ CCONJ ADJ PUNCT
622	Vaive mutungamiri we nyika ye Botswana , Va Ian Khama , vatiwo vari kushushikana ne nyaya iri kupomerwa Zimbabwe ye kutyora kodzero dze vanhu .	AUX NOUN ADP NOUN ADP PROPN PUNCT NOUN PROPN PROPN PUNCT VERB AUX VERB ADP NOUN AUX VERB PROPN ADP VERB NOUN ADP NOUN PUNCT
623	Mukuru anoona nezve kuburitswa kwe mashoko mu Zanu - PF , Va Tafadzwa Mugwadi vanoti se bato re Zanu PF vanotambira ne mufaro danho ratorwa na Va Ramaphosa re kutumira nhumwa vachiti izvi zvichaburitsa pachena manyepo ose anga achiburitswa pa madandemutande ekuti mu Zimbabwe hamuna kugadzikana , hamuna runyararo .	NOUN VERB ADP VERB ADP NOUN ADP PROPN PUNCT PROPN PUNCT NOUN PROPN PROPN VERB ADV NOUN ADP PROPN PROPN VERB ADP NOUN NOUN VERB ADP NOUN PROPN ADP VERB NOUN VERB DET VERB ADV NOUN DET AUX VERB ADP NOUN DET ADP PROPN ADV VERB PUNCT ADV NOUN PUNCT
624	Asi munyori anoona nezve kudyidzana ne dzimwe nyika mubato re MDC Alliance , Muzvare Gladys Hlatywayo , vanoti se bato re MDC Alliance inotungamirirwa na Va Nelson Chamisa , vatambira mashoko ari kubva ku South Africa ekuti vangabatsira sei matambudziko ari mu Zimbabwe .	SCONJ NOUN VERB ADP VERB ADP DET NOUN NOUN ADP PROPN PROPN PUNCT NOUN PROPN PROPN PUNCT VERB ADV NOUN ADP PROPN NOUN VERB ADP NOUN PROPN PROPN PUNCT VERB NOUN AUX VERB ADP PROPN PROPN DET VERB ADV NOUN AUX ADP PROPN PUNCT
625	Gurukota rinoona nezve vashandi Amai Sekai Nzenza varamba nyaya yekuti vakapihwa mari ye chiokomuhomwe ne gurukota rezve kushanyirwa kwe nyika Amai Prisca Mupfumira avo vari kupomerwa mhosva dze huori .	NOUN VERB ADP NOUN NOUN PROPN PROPN VERB NOUN DET VERB NOUN ADP NOUN ADP NOUN ADP VERB ADP NOUN NOUN PROPN PROPN PRON AUX VERB NOUN ADP NOUN PUNCT
626	Izvi zvinotevera kunonoka kuburitsa gwaro re huori hunonzi hwakaitika ku National Social Security Authority kana kuti NSSA kwakaitwa ne bazi rinotungamirwa na Amai Nzenza .	DET VERB VERB VERB NOUN ADP NOUN VERB VERB ADP NOUN NOUN NOUN NOUN CCONJ DET PROPN VERB ADP NOUN VERB ADP NOUN PROPN PUNCT
627	Kunonoka kuburitsa gwaro iri kwaunza mutauro mu nyika .	VERB VERB NOUN DET VERB NOUN ADP NOUN PUNCT
628	Vachitaura ne vatori ve nhau mu Harare nhasi , sachigaro we bhodhi re National Social Security Authority Va Cuthbert Chidoori vatiwo gwaro re ongororo yakaitwa ku NSSA richabuditswa mu nguva pfupi iri kutevera .	VERB ADP NOUN ADP NOUN ADP PROPN ADV PUNCT NOUN ADP NOUN ADP NOUN NOUN NOUN NOUN NOUN PROPN PROPN VERB NOUN ADP NOUN VERB ADP PROPN VERB ADP NOUN ADJ DET VERB PUNCT
629	Pambenge paitawo ropa rakaipa pakati pe dare re paramande na Amai Nzenza avo vange vachitsika madziro kuti gwaro iri riburitswe sezvo vaiti magweta avo achiri kuripenengura uye vanoda nguva .	AUX ADV NOUN ADJ ADP ADP NOUN ADP NOUN ADP NOUN PROPN PRON AUX VERB ADJ DET NOUN DET VERB SCONJ VERB NOUN PRON AUX VERB CCONJ VERB NOUN PUNCT
630	Vane ruzivo ne zviri kuitika ku NSSA vanoti gwaro iri rinobuditsa pachena kusafambiswa zvakanaka kwe mari dze NSSA .	DET NOUN ADP AUX VERB ADP PROPN VERB NOUN DET VERB ADV VERB ADJ ADP NOUN ADP PROPN PUNCT
631	Zvichakadaro , munyori mukuru we ZCTU Va Japhet Moyo vanoti sangano ravo harisi kufara ne kunonoka kuri kuitwa kuburitswa kwe gwaro re ongororo yakaitwa ku NSSA vachiti vave kutoronga zve kukwidza Amai Nzenza ku matare .	ADV PUNCT NOUN ADJ ADP PROPN NOUN PROPN PROPN VERB NOUN PRON ADV VERB ADP VERB AUX VERB VERB ADP NOUN ADP NOUN VERB ADP PROPN VERB AUX VERB ADP VERB NOUN PROPN ADP NOUN PUNCT
632	Zvichakadai , sachigaro we ZACC , Amai Loice Matanda Moyo varamba mashoko ari kutenderera pa social media ekuti vaimbove gurukota rezve migodhi , Va Obert Mpofu , vasungwa ne komisheni yavo .	ADV PUNCT NOUN ADP PROPN PUNCT NOUN PROPN PROPN PROPN VERB NOUN AUX VERB ADP ADJ NOUN DET AUX NOUN ADP NOUN PUNCT NOUN PROPN PROPN PUNCT VERB ADP NOUN PRON PUNCT
633	Amai Moyo varamba kutaura zvakawanda nezve kuferefetwa kunonzi kuri kuitwa Va Mpofu vachiti kana izvi zviri kuitika hazvisi zvinhu zvingataurwe ku vatori ve nhau .	NOUN PROPN VERB VERB ADJ ADP VERB VERB AUX VERB NOUN PROPN VERB SCONJ DET AUX VERB ADV NOUN VERB ADP NOUN ADP NOUN PUNCT
634	Vane ruzivo ne zviri kuitika ku Zacc vanoti Va Mpofu vari kuferefetwa ne komisheni iyi ne nyaya dzine chekuita ne mangoda ekwa Chiyadzwa .	DET NOUN ADP AUX VERB ADP PROPN VERB NOUN PROPN AUX VERB ADP NOUN DET ADP NOUN AUX ADV ADP NOUN ADP PROPN PUNCT
635	Mutevedzeri we mutungamiri we kambani ye US Africa Cybersecurity , Amai Priscilla Mutembwa , vari kukurudzira vabereki kuti vakoshese uye kukurudzira vana vachiri vadiki , zvikuru vanasikana kuti vafarire zvidzidzo zve Science , Technology ne Mathematics ( STEM ) sezvo kune madzimai mashoma ari kuita mabasa ane chekuita ne zvidzidzo izvi .	NOUN ADP NOUN ADP NOUN ADP PROPN PROPN PROPN PUNCT NOUN PROPN PROPN PUNCT AUX VERB NOUN DET VERB CCONJ VERB NOUN AUX ADJ PUNCT ADV NOUN DET VERB NOUN ADP NOUN PUNCT NOUN CCONJ NOUN PUNCT PROPN PUNCT ADV ADV NOUN ADJ AUX VERB NOUN AUX ADV ADP NOUN DET PUNCT
636	Amai Mutembwa vakapa kurudziro iyi pa musangano wakarongwa na meya we guta re Washington DC , Amai Muriel Bowser , Muvhuro manheru mu guta iri .	NOUN PROPN VERB VERB DET ADP NOUN VERB ADP NOUN ADP NOUN ADP PROPN PROPN PUNCT NOUN PROPN PROPN PUNCT NOUN ADJ ADP NOUN DET PUNCT
637	Vamwe vanyarikani vange vakamirira Amai Bowser vakaudza musangano uyu kuti guta re Washington DC riri mushishi me kuyedza kuwedzera huwandu hwe avo vanoita mabasa anoita ne STEM nyaya madzimai uye vari kuda kuwedzera zvirongwa zvinokurudzira zvidzidzo izvi .	DET NOUN AUX VERB NOUN PROPN VERB NOUN DET DET NOUN ADP PROPN PROPN AUX NOUN ADP VERB VERB NOUN ADP PRON VERB NOUN ADV ADP PROPN NOUN NOUN CCONJ AUX VERB VERB NOUN VERB NOUN DET PUNCT
638	Amai Mutembwa vanoti zvakakosha kuti vanhu varemekedze kuchengetedzwa kwe zvavanoburitsa pa dandemutande izvo zvinoitwa pasi pe chirongwa che Cyber security sezvo vanhu vazhinji vave kugara vari pa mafoni ne macomputer izvo zvinozokwanisa kuti vabirwe zvine chekuita ne hupenyu hwavo kana zvisina kuchengetedzwa .	NOUN PROPN VERB ADJ DET NOUN VERB VERB ADP VERB ADP NOUN PRON VERB ADP ADP NOUN ADP NOUN NOUN SCONJ NOUN ADJ AUX VERB AUX ADP NOUN CCONJ NOUN ADV VERB DET VERB AUX VERB ADP NOUN PRON SCONJ ADV VERB PUNCT
639	Vazhinji vanoshandisa nharembozha kutumira mari ne kuwana mari ne zvimwewo vachishandisa technology iyo inofanirwa kunge yakachengetedzwa kuitira kuti makoronyera asazoba zvinechekuita ne vanenge vachishandisa nhare kana macomputers kana akadzivirirwa cyber security , Amai Mutembwa vakaudza Marvellous Mhlanga - Nyahuye we VOA .	ADJ VERB NOUN VERB NOUN ADP VERB NOUN CCONJ ADV VERB NOUN PRON AUX AUX VERB ADV DET NOUN VERB ADV ADP AUX VERB NOUN CCONJ NOUN CCONJ VERB NOUN NOUN PUNCT NOUN PROPN VERB PROPN PROPN PUNCT PROPN ADP PROPN PUNCT
640	Zvimwe zvizvarwa zve Zimbabwe zviri kunze kwe nyika zviri kukurudzira hurumende kuti igadzirise ne kukasika matambudziko akatarisana ne nyika mune zve upfumi , zvichiti matambudziko aya ave kuzviita kuti zviwedzere kuremerwa ne mutoro wekuchengeta hama ne shamwari kumusha .	DET NOUN ADP PROPN AUX ADJ ADP NOUN AUX VERB NOUN DET VERB ADP ADJ NOUN VERB ADP NOUN ADP ADP NOUN PUNCT VERB NOUN PRON AUX VERB DET VERB VERB ADP NOUN VERB NOUN CCONJ NOUN NOUN PUNCT
641	Mumwe we vana ve Zimbabwe vari kunze kwe nyika vari kuti kusagadzikana kwe zvinhu ku musha kwave kuvaomera , nda Amai Chenaimwoyo Mutambasere , avo vari ku Britain .	PRON ADP NOUN ADP PROPN AUX ADJ ADP NOUN AUX DET VERB ADP NOUN ADP NOUN AUX VERB PUNCT AUX NOUN PROPN PROPN PUNCT PRON AUX ADP PROPN PUNCT
642	Amai Mutambasere vanoti chave kuremedza vakawanda vari kunze inyaya yekuti havachatarisirwa kungobatsira hama ne shamwari dzavo chete , asiwo kubatsira veruzhinji kuburikidza nekubatsira mukutsvagwa kwe zvinhu zvakawanda zvinosanganisira mishonga ye kushandisa muzvipatara zvinorapa veruzhinji .	NOUN PROPN VERB ADV VERB ADJ PRON ADJ NOUN DET ADV VERB NOUN CCONJ NOUN PRON ADV PUNCT SCONJ VERB NOUN ADP VERB VERB ADP NOUN ADJ ADV NOUN ADP VERB NOUN VERB ADJ PUNCT
643	Vanotiwo vana ve Zimbabwe vari kunze kwe nyika vagara vaine bandiko guru kwazvo mune zveupfumi hwe nyika kuburikidza ne mari dzavanotumira .	VERB NOUN ADP PROPN AUX ADJ ADP NOUN VERB AUX NOUN ADJ ADJ ADP NOUN ADP NOUN ADV ADP NOUN VERB PUNCT
644	Matambudziko ari kutarisana ne nyika pari zvino anosanganisira kukwira kwe mitengo ye zvinhu , kushaikwa kwe mafuta e dzimotokari , pamwe nekushaikwa kwe mari ye kunze .	NOUN AUX VERB ADP NOUN ADP ADV VERB VERB ADP NOUN ADP NOUN PUNCT VERB ADP NOUN ADP NOUN PUNCT CCONJ VERB ADP NOUN ADP NOUN PUNCT
645	Amai Mutambasere vanoti chave kudiwa mu nyika iye zvino kuvandudzwa kwe nyaya dzezve matongerwo e nyika kuitira kuti vari kunze vave ne chivimbo che kudyara mari dzavo mu nyika .	NOUN PROPN VERB AUX VERB ADP NOUN ADV ADV VERB ADP NOUN ADP NOUN ADP NOUN VERB DET PRON ADJ AUX ADP NOUN ADP VERB NOUN DET ADP NOUN PUNCT
646	Vanoti chikuru chave kudiwa ndechekuti vana ve Zimbabwe vese vabatane vatsvage nzira dze kugadzirisa nadzo matambudziko aya kuitira kuti nyika ifambire mberi .	VERB NOUN AUX VERB AUX NOUN ADP PROPN DET VERB VERB NOUN ADP VERB PRON NOUN DET VERB DET NOUN VERB ADV PUNCT
647	Mutungamiri we nyika Va Emmerson Mnangagwa nezuro ne musi we Chitatu vakatumira gurukota rinoona nezve mukati me nyika Va Ziyambi Ziyambi kuti ritsanangurire dare kuti sei vakatumira mauto kunodzivirira mhirizhonga muna Ndira .	NOUN ADP NOUN NOUN PROPN PROPN NOUN ADP NOUN ADP NOUN VERB NOUN VERB ADP NOUN ADP NOUN NOUN PROPN PROPN DET VERB NOUN DET ADV VERB NOUN VERB NOUN ADP PROPN PUNCT
648	Bumbiro re mutemo rinosungira mutungamiri we nyika kuti asume dare re paramende nechimbi chimbi nezve danho rekushandisa mauto se zvakaitwa izvi .	NOUN ADP NOUN VERB NOUN ADP NOUN DET VERB NOUN ADP NOUN ADJ ADV ADP NOUN VERB NOUN ADV VERB DET PUNCT
649	Va Mnangagwa vange vave ne mavhiki matanhatu vasina kuita izvi zvakapa kuti gweta , vari nhengo ye MDC Va Innocent Gonese vanomirira Mutare Central vakumbire dare kuti Va Mnangagwa vauye kuzotsanangura ku dare kuti sei vakatuma mauto kunomisa kuratidzira .	NOUN PROPN AUX AUX ADP NOUN NUM ADP VERB DET VERB DET NOUN PUNCT AUX NOUN ADP PROPN NOUN PROPN PROPN VERB PROPN NOUN VERB NOUN DET NOUN PROPN VERB VERB ADP NOUN DET ADV VERB NOUN VERB VERB PUNCT
650	Va Goneso vati Va Mnangagwa havasi pamusoro pe mutemo ne dare vanofanira kutsanangurira dare kana vaita zvinhu zvakadai .	NOUN PROPN VERB NOUN PROPN ADV ADJ ADP NOUN ADP NOUN VERB VERB NOUN ADV VERB NOUN DET PUNCT
651	Izvi ndizvo zvapa kuti Va Ziyambi vauye ku dare vachipa zvikonzero zvekuti zvainge zviri pachena kuti mapurisa ainge akurirwa ne vanhu vairatidzira ndokusaka vakakumbira kuti mauto apindire .	DET PRON VERB DET NOUN PROPN VERB ADP NOUN VERB NOUN ADV AUX AUX ADJ DET NOUN AUX VERB ADP NOUN VERB ADV VERB DET NOUN VERB PUNCT
652	Masangano anorwira kodzero dze vanhu ari kupomera mauto ne mapurisa mhosva yekupfuura vanhu gumi ne vanomwe uye kubata mamwe madzimai chibharo .	NOUN VERB NOUN ADP NOUN AUX VERB NOUN CCONJ NOUN NOUN VERB NOUN NUM CCONJ NUM CCONJ VERB PRON NOUN NOUN PUNCT
653	Asi hurumende iri kuramba nyaya iyi ichipomera bato re MDC ne vanopikisa mhosva yekuda kuipidigura .	CCONJ NOUN AUX VERB NOUN DET VERB NOUN ADP PROPN CCONJ VERB NOUN VERB VERB PUNCT
654	Dare repamusorosoro re Supreme Court ne Chipiri rapa mutongo wekuti Va Nelson Chamisa havasi mutungamiri we bato re MDC ari pa mutemo .	NOUN ADJ ADP NOUN NOUN ADP PROPN VERB NOUN DET NOUN PROPN PROPN ADV NOUN ADP NOUN ADP PROPN AUX ADP NOUN PUNCT
655	Mutongo uyu wave kureva kuti Muzvare Thokozane Khupe ndivo vanofanirwa kutungamira bato re MDC iri zvichitevera kushaya kwe vaimbove mutungamiri uye vakavamba bato iri , Va Morgan Tsvangirai , kusvika pasarudzwa mumwe mutungamiri .	NOUN DET AUX VERB DET NOUN PROPN PROPN AUX AUX VERB NOUN ADP PROPN DET ADP VERB ADP AUX NOUN CCONJ VERB NOUN DET PUNCT NOUN PROPN PROPN PUNCT ADP VERB PRON NOUN PUNCT
656	Mutongo uyu waitwa zvichitevera kupikiswa kwakaitwa na Va Chamisa mutongo wakanga wapiwa ne dare re High Court gore rapera waiti Muzvare Khupe ndivo mutungamiri ari pa mutemo .	NOUN DET VERB ADV VERB VERB ADP NOUN PROPN NOUN AUX VERB ADP NOUN ADP NOUN NOUN NOUN ADJ VERB NOUN PROPN AUX NOUN AUX ADP NOUN PUNCT
657	Dare repamusorosoro iri ratiwo bato re MDC rinofanirwa kuita musangano waro we kongiresi mukati mwemwedzi mitatu we kusarudza mutungamiri ari pa mutemo .	NOUN ADJ DET VERB NOUN ADP PROPN VERB VERB NOUN DET ADP NOUN ADP NOUN NUM ADP VERB NOUN AUX ADP NOUN PUNCT
658	Gweta ra Muzvare Khupe , Muzvinafundo Lovemore Madhuku , vanoti vatambira ne mufaro mutongo we dare uyu .	NOUN ADP NOUN PROPN PUNCT NOUN PROPN PROPN PUNCT VERB VERB ADP NOUN NOUN ADP NOUN DET PUNCT
659	Mutongo uyu tautambira zvakanaka nekuti zvataurwa ne Supreme Court ndo zvatagara tichitaura ku court ikoku .	NOUN DET VERB ADJ SCONJ VERB ADP NOUN NOUN AUX VERB VERB ADP NOUN DET PUNCT
660	Isu tanga tichitaura tichiti Va Khupe ndivo chete vakaita president pakafa Va Tsvangirai nekuti ndivo vakanga vari Vice President wa Va Tsvangirai zvichienderana ne bumbiro re MDC , Va Madhuku vanodaro .	PRON AUX VERB VERB NOUN PROPN AUX ADJ VERB NOUN VERB NOUN NOUN SCONJ PRON AUX AUX ADJ NOUN ADP NOUN PROPN ADV ADP NOUN ADP PROPN PUNCT NOUN PROPN VERB PUNCT
661	Vanoti zvave kureva kuti Muzvare Khupe vanofanirwa kuchitotanga kushandira ku muzinda we bato we Harvest House vachironga gadziriro yekuita extra - ordinary congress ye bato ravo mukati me mwedzi mitatu sezvatarwa ne dare .	VERB AUX VERB DET NOUN PROPN VERB VERB VERB ADP NOUN ADP NOUN ADP PROPN NOUN VERB NOUN VERB ADJ PUNCT ADJ NOUN ADP NOUN PRON ADP ADP NOUN NUM VERB ADP NOUN PUNCT
662	Vachipawo mashoko avo ku vatori ve nhau mushure me mutongo uyu , vaive sachigaro ve bato munguva ya Va Tsvangirai , Va Morgen Komichi , vati vachatambira nekutevedzera mutongo uyu zvizere .	VERB NOUN DET ADP NOUN ADP NOUN ADP ADP NOUN DET PUNCT AUX NOUN ADP NOUN NOUN ADP NOUN PROPN PUNCT NOUN PROPN PROPN PUNCT VERB VERB VERB NOUN DET ADV PUNCT
663	Va Komichi vatiwo mutongo uyu unoreva kuti vave kudzorera bato paraive riri muna 2018 , zvichireva kuti vese vakanga vaine zvigaro panguva iyi vanenge vadzokera pa zvigaro zvavo , uye vese vakange vadzingwa mubato kana kumbomiswa kushanda , vadzoserwa mubato zvizere .	NOUN NOUN VERB NOUN PRON VERB DET AUX VERB NOUN ADV AUX ADP NUM PUNCT VERB DET ADJ AUX AUX NOUN ADV DET AUX VERB ADP NOUN PRON PUNCT CCONJ ADJ AUX VERB NOUN CCONJ VERB VERB PUNCT VERB NOUN ADJ PUNCT
664	Asi mumwe we vatevedzeri wa Va Chamisa , Va Tendai Biti , vanoti mutongo uyu hauna zvauri kushandura mubato ravo re MDC - Alliance , sezvo Va Chamisa vakasarudzwa ne vanhu ku kongiresi yakaitwa ne bato ravo .	SCONJ PRON ADP NOUN ADP NOUN PROPN PUNCT NOUN PROPN PROPN PUNCT VERB NOUN DET ADV AUX VERB NOUN PRON ADP PROPN PUNCT PROPN PUNCT CCONJ NOUN PROPN VERB ADP NOUN ADP NOUN VERB ADP NOUN DET PUNCT
665	Hatineyi ne mutongo iwoyo uyu .	ADV ADP NOUN DET PRON PUNCT
666	Isu tiri vanhu ve MDC Alliance inotungamirirwa na Va Chamisa , inove party yakafomwa na Va Tsvangirai vadaidza mapati six iyo MDC ichizoita yechi seven .	PRON AUX NOUN ADP PROPN PROPN VERB ADP NOUN PROPN PUNCT AUX NOUN VERB ADP NOUN PROPN VERB NOUN NUM DET PROPN VERB ADP NUM PUNCT
667	MDC Alliance yakazozviita bato ndokuenda ku Congress muna May 2019 ndokusarudza vatungamiri vanoti Va Chamisa as president , Amai Karenyi - Kore , Vice President ; Professor Welshman Ncube , Vice President ; Tendai Biti , Vice President ; Tabitha Khumalo , chairperson , pamwe nevamwe vatungamiri , Va Biti vanodaro .	PROPN PROPN VERB NOUN VERB ADP NOUN ADP PROPN NUM VERB NOUN DET NOUN PROPN ADV NOUN PUNCT NOUN PROPN PUNCT PROPN PUNCT ADJ PRON PUNCT NOUN PROPN PROPN PUNCT ADJ PRON PUNCT PROPN PROPN PUNCT ADJ NOUN PUNCT PROPN PROPN PUNCT NOUN PUNCT CCONJ PRON NOUN PUNCT NOUN PROPN VERB PUNCT
