textid	text	target
569	Ngo yayise gutyo kuko buri wese wahatanaga yari afite amahirwe yo gutsinda akegukana ikamba .	SCONJ VERB VERB SCONJ PRON PRON VERB VERB VERB NOUN PRON VERB VERB NOUN PUNCT
570	Iyi myambaro mu buryo ikozwemo , ijyanishwa n ' ibyitwa """" Ibyanganga """" byambarwa mu mutwe , biba biriho amasaro .	PRON NOUN ADP NOUN VERB PUNCT VERB CCONJ PUNCT VERB PUNCT NOUN PUNCT VERB ADP NOUN PUNCT VERB VERB NOUN PUNCT
571	Biba bisa n ' umwitero wo ku ikanzu iba imeze nk ' umushanana .	VERB VERB CCONJ PUNCT NOUN PRON ADP NOUN VERB VERB CCONJ PUNCT NOUN PUNCT
572	Igaragaza umuco w ' u Rwanda .	VERB NOUN PRON PUNCT DET PROPN PUNCT
573	Mu ikamba Collection harimo amakanzu y ' abakobwa yiswe """" Umutanana . """"	ADP NOUN PRON VERB NOUN PRON PUNCT NOUN VERB PUNCT NOUN PUNCT PUNCT
574	Kuyita gutya byaturutse n ' ubundi ku izina rya Tanga yahuje n ' umushanana .	VERB VERB VERB CCONJ PUNCT PRON ADP NOUN PRON PROPN VERB CCONJ PUNCT NOUN PUNCT
575	Umutanana ni ikanzu igizwe n ' imitako igiye itandukanye ku buryo umuntu ashobora kukubona akagira ngo wambaye umushanana ariko yakwitegereza agasanga ari ikanzu .	NOUN VERB NOUN VERB CCONJ PUNCT NOUN VERB VERB ADP NOUN NOUN VERB VERB VERB SCONJ VERB NOUN SCONJ VERB VERB VERB NOUN PUNCT
576	Ifite na yo ibyanganga byayo .	VERB CCONJ PRON NOUN PRON PUNCT
577	Muri iyi myambaro harimo imeze nk ' imikenyero ariko ifite amababa y ' ibinyugunyugu , ndetse n ' andi mababa .	ADP PRON NOUN VERB VERB CCONJ PUNCT NOUN SCONJ VERB NOUN PRON PUNCT NOUN PUNCT CCONJ CCONJ PUNCT PRON ADJ PUNCT
578	Avuga ko impamvu yahisemo kurimbisha iyi myambaro amababa yiganjemo ay ' ibinyugunyugu ari uko utu dusimba tugira umwihariko wo kutajya dupfa ahubwo tugenda twihinduramo ibindi binyabuzima tugakomeza kuba ku Isi .	VERB SCONJ NOUN VERB VERB PRON NOUN NOUN VERB PRON PUNCT NOUN VERB PRON PRON NOUN VERB NOUN PRON VERB VERB SCONJ VERB VERB PRON VERB VERB VERB ADP NOUN PUNCT
579	Niyitanga amaze kwambika ibyamamare bitandukanye mu Rwanda no hanze yarwo .	PROPN VERB VERB NOUN VERB ADP PROPN CCONJ ADV PRON PUNCT
580	Ni na we ukunze kwambika ba nyampinga mu bihe bitandukanye .	VERB CCONJ PRON VERB VERB PRON NOUN ADP NOUN VERB PUNCT
581	Yari aherutse gushyira hanze imyambaro yise """" Out Of This World TangaSS21 . """"	VERB VERB VERB ADV NOUN PRON PUNCT NOUN PRON PRON NOUN PROPN PUNCT PUNCT
582	Reba indirimbo Chimano aba yambayemo umwambaro wa Tanga Designs .	VERB NOUN PROPN VERB VERB NOUN PRON PROPN NOUN PUNCT
583	Imvano yo guhanga imideli kwa Umutoniwase urajwe ishinga no guteza imbere """" Made in Rwanda """" ( Amafoto ) .	NOUN PRON VERB NOUN PRON NOUN VERB NOUN CCONJ VERB ADV PUNCT VERB NOUN PROPN PUNCT PUNCT NOUN PUNCT PUNCT
584	Abahanga imideli bavuka umunsi ku wundi bigatuma imyambaro ikorerwa mu Rwanda igenda iba myinshi kandi ari ubwoko butandukanye ku buryo ntacyo umuntu yaburana abahanga imideli mu Rwanda .	VERB NOUN VERB PRON ADP PRON VERB NOUN VERB ADP PROPN VERB VERB ADJ CCONJ VERB NOUN VERB ADP NOUN PART NOUN VERB VERB NOUN ADP PROPN PUNCT
585	Mu bashya bakwiriye guhangwa amaso harimo umukobwa witwa Umutoniwase Brenda washinze inzu ya BrenFashion , w ' imyaka 24 na we umaze igihe kitari kinini cyane yinjiye ku isoko ryo guhanga imyambaro .	ADP ADJ VERB VERB NOUN VERB NOUN VERB PROPN PROPN VERB NOUN PRON PROPN PUNCT PRON PUNCT NOUN NUM CCONJ PRON VERB NOUN VERB ADJ ADV VERB ADP NOUN PRON VERB NOUN PUNCT
586	Uyu mukobwa avuga ko ari ibintu abona bimaze kugira agaciro gakomeye mu Rwanda kuko abanyarwanda basigaye baterwa ishema n ' ibikorerwa iwabo .	PRON NOUN VERB SCONJ VERB NOUN VERB VERB VERB NOUN VERB ADP PROPN SCONJ NOUN VERB VERB NOUN CCONJ PUNCT VERB PRON PUNCT
587	Ati """" Maze imyaka ibiri gusa ntangiye guhanga imyambaro mu buryo bw ' umwuga .	VERB PUNCT VERB NOUN PRON PRON VERB VERB NOUN ADP NOUN PRON PUNCT NOUN PUNCT
588	Ni byiza kugeza ubu kuko abanyarwanda ntabwo bagifite imitekerereze yo kwambara imyambaro yo hanze ahubwo bwose baba batewe ishema n ' ibikorerwa iwabo . """"	VERB ADJ VERB ADV SCONJ NOUN SCONJ VERB NOUN PRON VERB NOUN PRON ADV SCONJ PRON VERB VERB NOUN CCONJ PUNCT VERB ADV PUNCT PUNCT
589	Yavuze ko ubusanzwe ari umudozi akaba akorana n ' abandi bakozi batatu bamufasha kuko atari yamara kwagura ibikorwa bye uko abyifuza , ariko akemeza ko ariho bigana .	VERB SCONJ ADV VERB NOUN VERB VERB CCONJ PUNCT PRON NOUN PRON VERB SCONJ VERB VERB VERB NOUN PRON PRON VERB PUNCT SCONJ VERB SCONJ VERB VERB PUNCT
590	Ati """" Ubusanzwe ndi umudozi .	VERB PUNCT ADV VERB NOUN PUNCT
591	Nakuze mbikunda ndetse numva ko nimara gusoza amashuri nzahanga imyambaro .	VERB VERB CCONJ VERB SCONJ VERB VERB NOUN VERB NOUN PUNCT
592	Nkora imyambaro yose yaba iy ' abakobwa n ' abagabo .	VERB NOUN PRON VERB PRON PUNCT NOUN CCONJ PUNCT NOUN PUNCT
593	Nahisemo gukora imyambaro kuko ari ibintu nakundaga kandi mbona nshoboye .	VERB VERB NOUN SCONJ VERB NOUN VERB CCONJ VERB VERB PUNCT
594	Mpitamo kubikora kugira ngo ndusheho kuzanira abanyarwanda ibintu byiza kandi bikorewe iwacu . """"	VERB VERB SCONJ SCONJ VERB VERB NOUN NOUN PRON CCONJ VERB PRON PUNCT PUNCT
595	Iyo abajijwe umwihariko asubiza ko ari uko ahanga imideli mishya adakuye ahandi , akavuga ko afite intego ikomeye yo guteza imbere ibikorerwa mu Rwanda .	SCONJ VERB NOUN VERB SCONJ VERB PRON VERB NOUN ADJ VERB PRON PUNCT VERB SCONJ VERB NOUN VERB PRON VERB ADV VERB ADP PROPN PUNCT
596	Ati """" Intego yanjye ni uguteza imbere imyambaro myiza ikorerwa mu Rwanda tunajyana hanze y ' u Rwanda . """"	VERB PUNCT NOUN PRON VERB VERB ADV NOUN ADJ VERB ADP PROPN VERB ADV PRON PUNCT DET PROPN PUNCT PUNCT
597	BrenFashion ya Umutoniwase Brenda ije nyuma y ' izindi nzu z ' imideli zimaze kubaka izina mu Rwanda z ' ab ' igitsinagore , zirimo """" Joyce Fashion Designs """" ya Uwamahoro Joyce , Rupari Designs ya Rupari Cynthia , Sonia Mugabo , Mugeni Diane washinze Mundi Designs , Joselyne Umutoniwase watangije Rwanda Clothing n ' abandi batandukanye .	PROPN PRON PROPN PROPN VERB ADV PRON PUNCT PRON NOUN PRON PUNCT NOUN VERB VERB NOUN ADP PROPN PRON PUNCT PRON PUNCT NOUN PUNCT VERB PUNCT PROPN NOUN NOUN PUNCT PRON PROPN PROPN PUNCT PROPN NOUN PRON PROPN PROPN PUNCT PROPN PROPN PUNCT PROPN PROPN VERB PROPN NOUN PUNCT PROPN PROPN VERB PROPN NOUN CCONJ PUNCT PRON VERB PUNCT
598	Umwaka Umujyi wa Kigali wahangiweho wahawe umwihariko ku myambaro ya KGL ( Amafoto ) .	NOUN NOUN PRON PROPN VERB VERB NOUN ADP NOUN PRON PROPN PUNCT NOUN PUNCT PUNCT
599	Ubu imyaka 114 irashize Kigali ibayeho , amateka yayo ni mareremare gusa uwayigezemo wese anyurwa n ' isuku n ' umutekano biwuranga bigatuma atifuza gutaha .	ADV NOUN NUM VERB PROPN VERB PUNCT NOUN PRON VERB NOUN PRON VERB PRON VERB CCONJ PUNCT NOUN CCONJ PUNCT NOUN VERB VERB VERB VERB PUNCT
600	Buri Munyarwanda wese atewe ishema no kugira umurwa mukuru mwiza nk ' uyu , bigatuma iteka ahora ashishikajwe no kuwushakira icyawuteza imbere no kuwurinda ngo hatagira ikiwuhungabanya .	PRON NOUN PRON VERB NOUN CCONJ VERB NOUN ADJ ADJ CCONJ PUNCT PRON PUNCT VERB NOUN VERB VERB CCONJ VERB NOUN ADV CCONJ VERB SCONJ VERB VERB PUNCT
601	Mu barinzi b ' Umujyi harimo na Kigali Guardian For Life ( KGL ) , ikirango cy ' urubyiruko rwibumbiye mu itsinda ryitwa Dawn Central Investment Bureau ( DCIB ) rikora imyambaro itandukanye .	ADP NOUN PRON PUNCT NOUN VERB CCONJ PROPN NOUN ADP NOUN PUNCT PROPN PUNCT PUNCT NOUN PRON PUNCT NOUN VERB ADP NOUN VERB NOUN ADJ NOUN NOUN PUNCT PROPN PUNCT VERB NOUN VERB PUNCT
602	Iki kigo gikora imyambaro ariko igaruka ku mateka n ' ubwiza bw ' Umujyi wa Kigali , kuri ubu bahisemo gusohora iriho umwaka wa 1907 .	PRON NOUN VERB NOUN SCONJ VERB ADP NOUN CCONJ PUNCT NOUN PRON PUNCT NOUN PRON PROPN PUNCT ADP ADV VERB VERB VERB NOUN PRON NUM PUNCT
603	Abadasobanukiwe n ' amateka bagira ngo uyu mubare ni umurimbo washyizwe kuri iyi myambaro , ariko ufite byinshi usobanuye ku mateka ya Kigali n """" u Rwanda muri rusange .	VERB CCONJ PUNCT NOUN VERB SCONJ PRON NOUN VERB NOUN VERB ADP PRON NOUN PUNCT SCONJ VERB ADJ VERB ADP NOUN PRON PROPN CCONJ PUNCT DET PROPN ADP NOUN PUNCT
604	Hasohotse ingofero ziri mu mabara atandukanye zanditseho imibare minini ya 1907 nk ' umwaka Kigali yahangiweho , inyuma hari inyuguti nto za KGL nk ' ikirango cy ' iyi myambaro ndetse ku mpande hariho DCIB igaragaza iki kigo .	VERB NOUN VERB ADP NOUN VERB VERB NOUN ADJ PRON NUM CCONJ PUNCT NOUN PROPN VERB PUNCT ADV VERB NOUN ADJ PRON PROPN CCONJ PUNCT NOUN PRON PUNCT PRON NOUN CCONJ ADP NOUN VERB NOUN VERB PRON NOUN PUNCT
605	Umwe mu bayobozi ba DCIB , Habimana Félix , yabwiye IGIHE ko gukomeza kwibanda ku myambaro igaragaza Kigali ari ubutumwa bashaka gutanga ndetse no kurushaho kuyimenyekanisha .	PRON ADP NOUN PRON PROPN PUNCT PROPN PROPN PUNCT VERB NOUN SCONJ VERB VERB ADP NOUN VERB PROPN VERB NOUN VERB VERB CCONJ CCONJ VERB VERB PUNCT
606	Ati """" Igituma dukomeza kwibanda ku myambaro igaragaza Kigali ni ubutumwa dushaka guha urubyiruko kugira ngo barusheho kurinda umujyi , kandi ni no guteza imbere ubukerarugendo no kumenyekanisha amateka yawo . """"	VERB PUNCT VERB VERB VERB ADP NOUN VERB PROPN VERB NOUN VERB VERB NOUN SCONJ SCONJ VERB VERB NOUN PUNCT CCONJ VERB CCONJ VERB ADV NOUN CCONJ VERB NOUN PRON PUNCT PUNCT
607	Yakomeje avuga ko izi ngofero ziriho umwaka Kigali yabereyeho zakiriwe neza ku isoko kuko hari abakunda ibidafite amagambo , ubu bakaba babonye iriho imibare kandi igaragaza Kigali .	VERB VERB SCONJ PRON NOUN VERB NOUN PROPN VERB VERB ADV ADP NOUN SCONJ VERB VERB NOUN NOUN PUNCT ADV VERB VERB VERB NOUN CCONJ VERB PROPN PUNCT
608	Ati """" Abantu bazakiriye neza ku isoko kuko hari abadakunda ingofero ziriho amagambo , ubu babona iziriho imibare kandi zisobanuye byinshi kuri Kigali bakazikunda .	VERB PUNCT NOUN VERB ADV ADP NOUN SCONJ VERB VERB NOUN VERB NOUN PUNCT ADV VERB VERB NOUN CCONJ VERB ADJ ADP PROPN VERB PUNCT
609	Urumva ko ubu abantu bafite amahitamo atandukanye . """"	VERB SCONJ ADV NOUN VERB NOUN VERB PUNCT PUNCT
610	KGL imaze imyaka ine ikora ikaba yaratangiriye ku ngofero ebyiri gusa none ubu bafite ubushobozi bwo kugira iduka ririmo imyambaro itandukanye irimo ingofero z ' ubwoko butandukanye , imipira ndetse n ' inkweto .	PROPN VERB NOUN PRON VERB VERB VERB ADP NOUN PRON ADJ SCONJ ADV VERB NOUN PRON VERB NOUN VERB NOUN VERB VERB NOUN PRON PUNCT NOUN VERB PUNCT NOUN CCONJ CCONJ PUNCT NOUN PUNCT
611	Nike yatsinze ikirego cyo guhagarika inkweto ziswe """" Satan """" zikozwe mu maraso y ' abantu .	PROPN VERB NOUN PRON VERB NOUN VERB PUNCT NOUN PUNCT VERB ADP NOUN PRON PUNCT NOUN PUNCT
612	Izi nkweto zikozwe mu mabara y ' umukara n ' umutuku zakozwe ku bufatanye bw ' ikigo MSCH n ' umuhanzi Lil Nas X . Ziriho amagambo yo muri Bibiliya muri Luka 10 : 18 ahanditse ngo """" Nabonye Satani avuye mu ijuru , agwa asa n ' umurabyo . """"	PRON NOUN VERB ADP NOUN PRON PUNCT ADJ CCONJ PUNCT ADJ VERB ADP NOUN PRON PUNCT NOUN PROPN CCONJ PUNCT NOUN PROPN PROPN PROPN PUNCT VERB NOUN PRON ADP NOUN ADP PROPN NUM PUNCT NUM VERB SCONJ PUNCT VERB PROPN VERB ADP NOUN PUNCT VERB VERB CCONJ PUNCT NOUN PUNCT PUNCT
613	Nike ikimara kubona izi nkweto zarakozwe higanywe izayo , yahise ishyikiriza urukiko rw ' i New York ikirego , isaba ko izi nkweto zahagarikwa gucuruza kuko nta ruhare yagize mu ikorwa ryazo bikaba bishobora guteza urujijo ku isoko .	PROPN VERB VERB PRON NOUN VERB VERB PRON PUNCT VERB VERB NOUN PRON PUNCT ADP PROPN PROPN NOUN PUNCT VERB SCONJ PRON NOUN VERB VERB SCONJ PART NOUN VERB ADP NOUN PRON VERB VERB VERB NOUN ADP NOUN PUNCT
614	Kuri uyu wa Kane urukiko rwanzuye ko izi nkweto zitongera gucuruzwa , gusa uyu mwanzuro ukaba uteye urujijo kuko n ' ubundi hari hasohotse imiguru 666 yose ihita ishira .	ADP PRON PRON PROPN NOUN VERB SCONJ PRON NOUN VERB VERB PUNCT SCONJ PRON NOUN VERB VERB NOUN SCONJ CCONJ PUNCT PRON VERB VERB NOUN NUM PRON VERB VERB PUNCT
615	Buri muguru w ' izi nkweto waguzwe amadolari 1 . 018 , kandi zari ziriho ikirango cya Nike , umusaraba , akamenyetso ka Pentagone n ' imirongo itukura yakozwe mu bitonyanga by ' amaraso byatanzwe na bamwe mu bagize iki kigo cyazikoze .	PRON NOUN PRON PUNCT PRON NOUN VERB NOUN NUM PUNCT NUM PUNCT CCONJ VERB VERB NOUN PRON PROPN PUNCT NOUN PUNCT NOUN PRON PROPN CCONJ PUNCT NOUN VERB VERB ADP NOUN PRON PUNCT NOUN VERB CCONJ PRON ADP VERB PRON NOUN VERB PUNCT
616	Ku ruhande rw ' abanyamategeko ba MSCHF bo bavugaga ko izi nkweto 666 atari ubwoko bushya bashyize ku isoko ahubwo ko ari igihangano cy ' ubugeni bakoze kigenewe abantu bake .	ADP NOUN PRON PUNCT NOUN PRON PROPN PRON VERB SCONJ PRON NOUN NUM VERB NOUN ADJ VERB ADP NOUN SCONJ SCONJ VERB NOUN PRON PUNCT NOUN VERB VERB NOUN ADJ PUNCT
617	Inkweto ziswe Satani zatangiye guteza impagarara ku wa Mbere ubwo hasohokaga indirimbo y ' umuhanzi Lil Nas X yise Montero ( Call Me By Your Name ) , imugaragaza ari ku cyuma cyikaraga ava mu ijuru ajya ikuzimu bigaragaza ya magambo yo muri Luka 10 : 18 .	NOUN VERB NOUN VERB VERB NOUN ADP PRON PRON ADV VERB NOUN PRON PUNCT NOUN PROPN PROPN PROPN VERB PROPN PUNCT VERB PROPN PRON PRON NOUN PUNCT PUNCT NOUN VERB ADP NOUN VERB VERB ADP NOUN VERB NOUN VERB PRON NOUN PRON ADP PROPN NUM PUNCT NUM PUNCT
618	Zikimara gusohoka zahise ziteza impagarara ku mbuga nkoranyambaga abantu batandukanye bagaragaza ko uku ari ugusebya abakirisitu .	VERB VERB VERB VERB NOUN ADP NOUN ADJ NOUN VERB VERB SCONJ PRON VERB VERB NOUN PUNCT
619	Muri bo harimo Guverineri wa Leta ya South Dakota , Kristi Noem , wavuze ko ibyakozwe kuri izi nkweto ari amarorerwa .	ADP PRON VERB NOUN PRON NOUN PRON PROPN PROPN PUNCT PROPN PROPN PUNCT VERB SCONJ VERB ADP PRON NOUN VERB NOUN PUNCT
620	Inkweto ziswe Satani zikoze mu maraso y ' umuntu zateje ururondogoro .	NOUN VERB NOUN VERB ADP NOUN PRON PUNCT NOUN VERB NOUN PUNCT
621	Izi nkweto zikozwe mu mabara y ' umukara n ' umutuku zakozwe ku bufatanye bw ' ikigo MSCH n ' umuhanzi Lil Nas X . Ziriho amagambo yo muri Bibiliya muri Luka 10 : 18 ahanditse ngo """" Nabonye Satani avuye mu ijuru , agwa asa n ' umurabyo . """"	PRON NOUN VERB ADP NOUN PRON PUNCT NOUN CCONJ PUNCT NOUN VERB ADP NOUN PRON PUNCT NOUN PROPN CCONJ PUNCT NOUN PROPN PROPN PROPN PUNCT VERB NOUN PRON ADP NOUN ADP PROPN NUM PUNCT NUM VERB SCONJ PUNCT VERB PROPN VERB ADP NOUN PUNCT VERB VERB CCONJ PUNCT NOUN PUNCT PUNCT
622	Ziriho ikirango cya Nike , umusaraba , akamenyetso ka pentagone n ' imirongo itukura yakozwe mu bitonyanga by ' amaraso byatanzwe na bamwe mu bagize iki kigo kiri kuzicuruza .	VERB NOUN PRON PROPN PUNCT NOUN PUNCT NOUN PRON NOUN CCONJ PUNCT NOUN VERB VERB ADP NOUN PRON PUNCT NOUN VERB CCONJ PRON ADP VERB PRON NOUN VERB VERB PUNCT
623	Izi nkweto zasohotse kuri uyu wa Mbere hasohorwa imiguru 666 buri umwe ugura amadolari 1 . 018 , ariko mu gihe gito zari zashize ku isoko .	PRON NOUN VERB ADP NOUN PRON PRON VERB NOUN NUM PRON PRON VERB NOUN NUM PUNCT NUM PUNCT SCONJ ADP NOUN ADJ VERB VERB ADP NOUN PUNCT
624	Nike imaze kubona ko hari abiganye ikirango cyayo , yatanze ikirego mu rukiko rw ' i New York , ko rwabuza MSCHF gukomeza gucuruza izi nkweto kuko zishobora guteza urujijo mu bakiliya bayo bacyeka ko ari bo bazikoze .	PROPN VERB VERB SCONJ VERB VERB NOUN PRON PUNCT VERB NOUN ADP NOUN PRON PUNCT ADP ADJ PROPN PUNCT SCONJ VERB PROPN VERB VERB PRON NOUN SCONJ VERB VERB NOUN ADP NOUN PRON VERB SCONJ VERB PRON VERB PUNCT
625	Bagize bati """" Nta bufatanye buri hagati ya Nike na MSCHF mu gukora inkweto za satani , izi bakoze zishobora guteza urujijo ku isoko ryacu abantu batekereza ko hari uruhare twagize mu ikorwa ryazo . """"	VERB VERB PUNCT PART NOUN VERB ADV PRON PROPN CCONJ PROPN ADP VERB NOUN PRON NOUN PUNCT PRON VERB VERB VERB NOUN ADP NOUN PRON NOUN VERB SCONJ VERB NOUN VERB ADP NOUN PRON PUNCT PUNCT
626	Izi nkweto zagaragaye bwa mbere mu ndirimbo nshya ya Lil Nas X yitwa Montero ( Call Me By Your Name ) , yari yabanje gutangazwa ku wa Gatanu .	PRON NOUN VERB PRON PRON ADP NOUN ADJ PRON PROPN PROPN PROPN VERB PROPN PUNCT VERB PRON ADP NOUN NOUN PUNCT PUNCT VERB VERB VERB ADP PRON PRON PUNCT
627	Muhire watangije """" Inkanda House """" ihanga imyambaro yavuze uko """" Gourmette """" zambarwaga mu muco nyarwanda .	PROPN VERB PUNCT NOUN NOUN PUNCT VERB NOUN VERB PRON PUNCT PROPN PUNCT VERB ADP NOUN ADJ PUNCT
628	Ni mu kiganiro Muhire yagiranye Urusaro Carine cyari gifite umutwe ugira uti """" Imyambarire yo hambere mu iterambere rya Made in Rwanda """" aho aba bombi baganiriye ku ruhare rw ' inzu ndangamurage mu gufasha bamwe mu bahanzi b ' imideli .	VERB ADP NOUN PROPN VERB PROPN PROPN VERB VERB NOUN VERB VERB PUNCT NOUN PRON ADV ADP NOUN PRON VERB ADP PROPN PUNCT PRON PRON PRON VERB ADP NOUN PRON PUNCT NOUN ADJ ADP VERB PRON ADP NOUN PRON PUNCT NOUN PUNCT
629	Muhire yavuze ko imyumvire ku myambaro ikorerwa mu Rwanda imaze kugenda ihinduka bitewe ahanini n ' uko na Leta yabigizemo uruhare igaca imyambaro ya Caguwa .	PROPN VERB SCONJ NOUN ADP NOUN VERB ADP PROPN VERB VERB VERB VERB ADV CCONJ PUNCT PRON CCONJ NOUN VERB NOUN VERB NOUN PRON PROPN PUNCT
630	Ati """" Kuba imyumvire igenda ihinduka ku bijyanye n ' imyambaro ikorerwa mu Rwanda ni intambwe ikomeye tugenda dutera .	VERB PUNCT VERB NOUN VERB VERB ADP VERB CCONJ PUNCT NOUN VERB ADP PROPN VERB NOUN VERB VERB VERB PUNCT
631	Tukiza mu mwuga wo kudoda imyambaro nta kibazo twari dufite cy ' icyo kubona ibyo twifashisha mu guhanga imyambaro ariko ubu kubera ko twabaye benshi hari igihe bibaho .	VERB ADP NOUN PRON VERB NOUN PART NOUN VERB VERB PRON PUNCT PRON VERB PRON VERB ADP VERB NOUN SCONJ ADV SCONJ SCONJ VERB ADJ VERB NOUN VERB PUNCT
632	Gusa , hari ibyo dufite twifashisha byo mu bihingwa , hari amagweja akora ubudodo dufite ibyo twifashisha bikorerwa inaha , ndetse hari n ' umusore wo mu Rwanda ukora ibipesu mu mahembe hari n ' ibiva hanze . """"	ADV PUNCT VERB PRON VERB VERB PRON ADP NOUN PUNCT VERB NOUN VERB NOUN VERB PRON VERB VERB NOUN PUNCT CCONJ VERB CCONJ PUNCT NOUN PRON ADP PROPN VERB NOUN ADP NOUN VERB CCONJ PUNCT VERB ADV PUNCT PUNCT
633	Yabajijwe niba abona ingoro ndangamurage ari ahantu umuntu yavoma ibintu byiza byamufasha gukora ibintu byiza nk ' ibyo akora undi mu gusubiza avuga ko bishoboka cyane ndetse anitangaho urugero .	VERB SCONJ VERB NOUN ADJ VERB PRON NOUN VERB NOUN ADJ VERB VERB NOUN PRON CCONJ PUNCT PRON VERB PRON ADP VERB VERB SCONJ VERB ADV CCONJ VERB NOUN PUNCT
634	Ati """" Natangiye gusura inzu ndangamurage cyane i Butare ndi umwana muto ubu ndashaje .	VERB PUNCT VERB VERB NOUN ADJ ADV ADP PROPN VERB NOUN ADJ ADV VERB PUNCT
635	Hari ibintu byinshi nagiye mbona bikamfasha .	VERB NOUN ADJ VERB VERB VERB PUNCT
636	Hari ibintu byinshi byo mu nzu ndangamurage byagiye bintera imbaraga zo guhanga imyambaro . """"	VERB NOUN ADJ PRON ADP NOUN ADJ VERB VERB NOUN PRON VERB NOUN PUNCT PUNCT
637	Aha ni ho yavuze ko hari imirimbo yo hambere yitwa """" ubutega """" yambarwaga n ' abagore bo hambere , yatumye atangira guhanga imirimbo yakwambarwa n ' igitsinagore .	PRON VERB PRON VERB SCONJ VERB NOUN PRON ADV VERB PUNCT NOUN PUNCT VERB CCONJ PUNCT NOUN PRON ADV PUNCT VERB VERB VERB NOUN VERB CCONJ PUNCT NOUN PUNCT
638	Ati """" Hariho imirimbo bitaga ubutega abagore bo hambere bambaraga ku birenge ntekereza ko n ' abagabo babyambaraga , tugerageza gukora utuntu n ' umuntu yakwambara ku birenge hari abajya bavuga ko ari imico mibi n ' ubwomanzi cyangwa uburara kandi ariko no mu Rwanda rwo hambere byarahabaga . """"	VERB PUNCT VERB NOUN VERB NOUN NOUN PRON ADV VERB ADP NOUN VERB SCONJ CCONJ PUNCT NOUN VERB PUNCT VERB VERB NOUN CCONJ PUNCT NOUN VERB ADP NOUN VERB VERB VERB SCONJ VERB NOUN ADJ CCONJ PUNCT NOUN CCONJ NOUN CCONJ SCONJ CCONJ ADP PROPN PRON ADV VERB PUNCT PUNCT
639	Yavuze ko inzu ndangamurage azishimira ko hari umusanzu ziha abahanga imyambaro iyo bazisuye .	VERB SCONJ NOUN ADJ VERB SCONJ VERB NOUN VERB VERB NOUN PRON VERB PUNCT
640	Ati """" Nibaza ko inzu ndangamurage twabashimira cyane , hari ababona ari bito bitewe n ' uko bareba ariko njye ndabashimira cyane .	VERB PUNCT VERB SCONJ NOUN ADJ VERB ADV PUNCT VERB VERB VERB ADJ VERB CCONJ PUNCT PRON VERB SCONJ NOUN VERB ADV PUNCT
641	Ndabashimira aho mugeze ubu .	VERB PRON VERB ADV PUNCT
642	Hari byinshi mutuma tubona kandi nimubyongera bizaba ari akarusho . """"	VERB ADJ VERB VERB CCONJ VERB VERB VERB NOUN PUNCT PUNCT
643	Dr Kandt witiriwe iyi ngoro iherereye mu Mujyi wa Kigali muri Nyarugenge ari na yo umuyobozi wayo yaganiraga na Patrick Muhire , yabaye igihe kirekire mu bikorwa by ' ubushakashatsi i Shangi , nyuma aza gusubira mu Budage ,	NOUN PROPN VERB PRON NOUN VERB ADP NOUN PRON PROPN ADP PROPN VERB CCONJ PRON NOUN PRON VERB CCONJ PROPN PROPN PUNCT VERB NOUN ADJ ADP NOUN PRON PUNCT NOUN ADP PROPN PUNCT ADV VERB VERB ADP PROPN PUNCT
644	agarutse mu Rwanda yakomeje ibikorwa by ' ubushakashatsi ariko aza no kugirirwa icyizere , agirwa Rezida w ' u Rwanda , ahita yimukira ahazwi nk ' Ingoro yo kwa """" Richard Kandt . """"	VERB ADP PROPN VERB NOUN PRON PUNCT NOUN SCONJ VERB CCONJ VERB NOUN PUNCT VERB NOUN PRON PUNCT DET PROPN PUNCT VERB VERB VERB CCONJ PUNCT NOUN PRON PRON PUNCT PROPN PROPN PUNCT PUNCT
645	Iyi nzu yitiriwe ifatwa nk ' imwe mu zigezweho zimaze igihe kirekire mu Rwanda , ni imwe mu zisurwa cyane na ba mukerarugendo ndetse yihariye amateka yaranze Abanyarwanda n ' Abadage .	PRON NOUN VERB VERB CCONJ PUNCT PRON ADP VERB VERB NOUN ADJ ADP PROPN PUNCT VERB PRON ADP VERB ADV CCONJ PRON NOUN CCONJ VERB NOUN VERB NOUN CCONJ PUNCT NOUN PUNCT
646	Muhire wari watumiwe mu kiganiro n ' umuyobozi w ' Ingoro yitiriwe Richard Kandt yatangiye guhanga imideli mu 2008 .	PROPN VERB VERB ADP NOUN CCONJ PUNCT NOUN PRON PUNCT NOUN VERB PROPN PROPN VERB VERB NOUN ADP NUM PUNCT
647	Inkanda House yashinze ni imwe mu nzu zihanga imideli zimaze igihe mu Rwanda kuko yatangiye mu buryo bweruye mu 2010 .	NOUN NOUN VERB VERB PRON ADP NOUN VERB NOUN VERB NOUN ADP PROPN SCONJ VERB ADP NOUN VERB ADP NUM PUNCT
648	Ikora imyambaro itandukanye irimo imico ivanze y ' Abanyamahanga n ' uwo mu Rwanda .	VERB NOUN VERB VERB NOUN VERB PRON PUNCT NOUN CCONJ PUNCT PRON ADP PROPN PUNCT
